ZJL91	0	0	1	0	0	0	0.8	0.3	0.1	0.3	0.1	0.1	0.1	0.1	0.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL92	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL93	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0
ZJL94	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZJL95	0	1	0	0	0	0	0.5	0.5	0.5	0.3	0.3	0.5	0.3	0.3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
ZJL96	0	1	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL97	0	0	0	0	0	0	0.4	0.4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZJL98	0	0	0	0	0	0	0.5	0.5	0.1	0.7	0.1	0.1	0.1	0.1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL99	0	0	0	0	0	0	0.2	0.8	0.1	0.8	0.1	0.1	0.1	0.1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0
ZJL211	1	0	0	0	0	0	0.3	0.8	0	0.8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL212	1	0	0	0	0	0	0.2	0.3	0	0.2	0	0	0	0.8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL213	0	0	0	0	0	0	0.3	0.6	0.1	0.8	0	0	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL214	1	0.5	0	0	0	0	0.8	0.8	0	0.8	0	0	0	0	0	1	0	0	0.5	0.5	0	0	0	0.5	0	0	0	0	0	0
ZJL215	1	0	0	0	0	0	0	0	0	0.3	0	0	0	0.7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL216	1	0	0	0	0	0	0.1	0	0	0.8	0.3	0	0	0.3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ZJL217	1	0	0	0	0	0	0	0.5	0	0.3	0.2	0	0	0.3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL218	1	0	0	0	0	0	0.8	0	0	0.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL219	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0
ZJL220	0	0	0	0	0	1	0.5	0.5	0	0	0	0.3	0	0	0	0	0	0	0.5	0.5	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL221	0	0	0	0	0	1	0.3	0.7	0.3	0.2	0.2	0.2	0.2	0.2	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL222	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL223	0	0	0	0	0	1	0.5	0.5	0	0.5	0	0	0	0	0	0	0	0	0.5	0	1	0.5	0.5	0.5	0	0	0	0	0	0
ZJL224	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	0.5	0	0	0	0	0	0
ZJL225	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	1	0	0.5	0.5	0	0	0	0	0	0
ZJL226	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL227	0	0	0	0	0	1	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL228	0	0	0	1	0	0	0	0	0	0.1	0	0.5	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL229	0	0	0	1	0	0	0	0.3	0	0	0	0.2	0	0.5	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL230	0	0	0	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL231	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL232	0	0	0	1	0	0	0	0	0	0.3	0.1	0	0	0.7	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL233	0	0	0	1	0	0	0.3	0	0	0	0	0.5	0.8	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL234	0	0	0	1	0	0	0	0	0	0.2	0.5	0	0.5	0.5	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL235	0	0	0	1	0	0	0	0.5	0	0.3	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0	0	0	0	0	0
ZJL236	0	1	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0	0	0
ZJL237	0	1	0	0	0	0	0.3	0.1	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL238	0	1	0	0	0	0	0.2	1	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZJL239	0	1	0	0	0	0	0.2	0.8	0.4	0	0	0	0	0.2	0	0	0	0	0.5	0.5	0	0.5	0	0.5	0	0	0	0	0	0
ZJL240	1	0	0	0	0	0	0.5	0.5	0	0.5	0	0	0	0	0	1	0	0	0.5	0	0	0.5	0	0.5	0	0	0	0	0	0
